2012/03/13	12:36:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:37:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:38:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:39:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:40:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:41:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:42:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:43:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:44:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:45:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:46:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:47:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:48:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:49:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:50:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:51:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:52:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:53:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:54:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:55:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:56:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:57:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	12:58:00	0.01	0.01	0.01	0.01	50.00
2012/03/13	12:59:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:00:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:01:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:02:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:03:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:04:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:05:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:06:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:07:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:08:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:09:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:10:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:11:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:12:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:13:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:14:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:15:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:16:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:17:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:18:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:19:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:20:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:21:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:22:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:23:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:24:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:25:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:26:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:27:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:28:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:29:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:30:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:31:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:32:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:33:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:34:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:35:00	0.01	0.01	0.01	0.01	0.00
2012/03/13	13:36:00	0.01	0.01	0.01	0.01	2.00
2012/03/16	12:39:00	0.01	0.01	0.01	0.01	10.00
2012/03/20	13:13:00	0.01	0.01	0.01	0.01	40.00
2012/03/21	12:31:00	0.01	0.01	0.01	0.01	50.00
