2012/01/13	09:35:00	0.65	0.65	0.65	0.65	20.00
2012/01/13	09:36:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:37:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:38:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:39:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:40:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:41:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:42:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:43:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:44:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:45:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:46:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:47:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:48:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:49:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:50:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:51:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:52:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:53:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:54:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:55:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:56:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:57:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:58:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	09:59:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	10:00:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	10:01:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	10:02:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	10:03:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	10:04:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	10:05:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	10:06:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	10:07:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	10:08:00	0.65	0.65	0.65	0.65	0.00
2012/01/13	10:09:00	0.65	0.65	0.65	0.65	0.00
